id,commits,exceptionsCount,gitUrl,javaLoc,numberOfProductionFiles,numberOfTestFiles,productionLoc,testLoc,refactoring,Refactorings_Count
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Inline Method,312
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Inline Variable,155
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Merge Parameter,24
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Merge Variable,10
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Move And Inline Method,95
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Move And Rename Attribute,5
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Move And Rename Class,104
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Move And Rename Method,127
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Move Attribute,913
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Move Class,719
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Move Method,593
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Move Source Folder,717
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Parameterize Variable,111
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Pull Up Attribute,197
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Pull Up Method,503
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Push Down Attribute,151
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Push Down Method,217
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Rename Attribute,1527
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Rename Class,259
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Rename Method,1678
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Rename Parameter,1993
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Rename Variable,1380
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Replace Attribute,1
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Replace Variable With Attribute,79
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Split Parameter,2
46,7864,7,https://github.com/google/ExoPlayer,158751,716,265,114377,44374,Split Variable,4
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Change Attribute Type,1209
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Change Package,278
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Change Parameter Type,1710
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Change Return Type,1052
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Change Variable Type,882
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Extract And Move Method,282
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Extract Attribute,43
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Extract Class,62
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Extract Interface,53
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Extract Method,776
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Extract Subclass,13
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Extract Superclass,65
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Extract Variable,455
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Inline Method,127
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Inline Variable,130
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Merge Parameter,18
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Merge Variable,6
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Move And Inline Method,58
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Move And Rename Class,79
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Move And Rename Method,56
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Move Attribute,416
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Move Class,1119
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Move Method,488
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Move Source Folder,917
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Parameterize Variable,33
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Pull Up Attribute,210
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Pull Up Method,357
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Push Down Attribute,76
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Push Down Method,96
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Rename Attribute,509
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Rename Class,153
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Rename Method,890
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Rename Parameter,1024
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Rename Variable,601
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Replace Attribute,2
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Replace Variable With Attribute,74
47,14149,12,https://github.com/libgdx/libgdx,279359,1992,374,244940,34419,Split Parameter,4
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Change Attribute Type,182
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Change Package,256
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Change Parameter Type,272
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Change Return Type,409
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Change Variable Type,402
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Extract And Move Method,66
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Extract Attribute,20
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Extract Class,31
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Extract Method,126
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Extract Subclass,5
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Extract Superclass,40
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Extract Variable,59
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Inline Method,3
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Inline Variable,37
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Merge Parameter,2
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Merge Variable,2
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Move And Inline Method,64
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Move And Rename Attribute,1
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Move And Rename Class,110
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Move And Rename Method,21
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Move Attribute,112
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Move Class,556
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Move Method,213
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Move Source Folder,20
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Parameterize Variable,1
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Pull Up Attribute,97
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Pull Up Method,80
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Push Down Attribute,1
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Push Down Method,99
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Rename Attribute,184
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Rename Class,195
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Rename Method,474
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Rename Parameter,270
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Rename Variable,114
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Replace Attribute,3
54,2500,0,https://github.com/wechat-group/weixin-java-tools,50465,890,164,38948,11517,Replace Variable With Attribute,1
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Change Attribute Type,525
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Change Package,505
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Change Parameter Type,800
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Change Return Type,508
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Change Variable Type,822
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Extract And Move Method,310
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Extract Attribute,45
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Extract Class,27
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Extract Interface,11
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Extract Method,715
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Extract Subclass,15
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Extract Superclass,44
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Extract Variable,180
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Inline Method,370
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Inline Variable,24
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Merge Parameter,5
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Merge Variable,3
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Move And Inline Method,15
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Move And Rename Attribute,1
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Move And Rename Class,15
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Move And Rename Method,31
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Move Attribute,98
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Move Class,672
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Move Method,194
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Move Source Folder,797
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Parameterize Variable,15
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Pull Up Attribute,51
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Pull Up Method,115
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Push Down Attribute,26
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Push Down Method,80
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Rename Attribute,170
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Rename Class,141
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Rename Method,1528
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Rename Parameter,439
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Rename Variable,447
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Replace Attribute,3
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Replace Variable With Attribute,31
65,8311,10,https://github.com/realm/realm-java,90279,317,312,26402,63877,Split Variable,2
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Change Attribute Type,287
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Change Package,1466
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Change Parameter Type,431
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Change Return Type,543
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Change Variable Type,801
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Extract And Move Method,86
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Extract Attribute,28
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Extract Class,28
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Extract Interface,22
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Extract Method,375
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Extract Subclass,6
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Extract Superclass,88
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Extract Variable,216
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Inline Method,66
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Inline Variable,56
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Merge Parameter,5
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Merge Variable,3
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Move And Inline Method,10
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Move And Rename Attribute,3
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Move And Rename Class,86
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Move And Rename Method,57
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Move Attribute,164
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Move Class,1950
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Move Method,197
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Move Source Folder,2177
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Parameterize Variable,21
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Pull Up Attribute,63
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Pull Up Method,138
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Push Down Attribute,6
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Push Down Method,19
70,4312,5,https://github.com/apache/incubator-dubbo,169117,1285,959,89541,79576,Rename Attribute,241
